,initial_investment,subsequent_investment,total_net_assets,year_to_date_return,day50_moving_average,day200_moving_average,week52_high_low_change,week52_high_low_change_perc,week52_high,week52_high_change,week52_high_change_perc,week52_low,week52_low_change,week52_low_change_perc,fund_yield,morningstar_overall_rating,morningstar_risk_rating,last_dividend,last_cap_gain,annual_holdings_turnover,fund_annual_report_net_expense_ratio,category_annual_report_net_expense_ratio,fund_prospectus_net_expense_ratio,fund_prospectus_gross_expense_ratio,fund_max_12b1_fee,fund_max_front_end_sales_load,category_max_front_end_sales_load,fund_max_deferred_sales_load,category_max_deferred_sales_load,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,asset_cash,asset_stocks,asset_bonds,asset_others,asset_preferred,asset_convertible,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_book_ratio,category_price_book_ratio,fund_price_cashflow_ratio,category_price_cashflow_ratio,fund_price_earning_ratio,category_price_earning_ratio,fund_price_sales_ratio,category_price_sales_ratio,fund_median_market_cap,category_median_market_cap,fund_year3_earnings_growth,category_year3_earnings_growth,fund_bond_maturity,category_bond_maturity,fund_bond_duration,category_bond_duration,fund_bonds_us_government,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_b,fund_bonds_below_b,fund_bonds_others,top10_holdings_total_assets,morningstar_return_rating,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_last_bull_market,category_return_last_bull_market,fund_return_last_bear_market,category_return_last_bear_market,years_up,years_down,fund_return_2020,category_return_2020,fund_return_2019,category_return_2019,fund_return_2018,category_return_2018,fund_return_2017,category_return_2017,fund_return_2016,category_return_2016,fund_return_2015,category_return_2015,fund_return_2014,category_return_2014,fund_return_2013,category_return_2013,fund_return_2012,category_return_2012,fund_return_2011,category_return_2011,fund_return_2010,category_return_2010,fund_return_2009,category_return_2009,fund_return_2008,category_return_2008,fund_return_2007,category_return_2007,fund_return_2006,category_return_2006,fund_return_2005,category_return_2005,fund_return_2004,category_return_2004,fund_return_2003,category_return_2003,fund_return_2002,category_return_2002,fund_return_2001,category_return_2001,fund_return_2000,category_return_2000,quarters_up,quarters_down,fund_return_2021_q3,fund_return_2021_q2,fund_return_2021_q1,fund_return_2020_q4,fund_return_2020_q3,fund_return_2020_q2,fund_return_2020_q1,fund_return_2019_q4,fund_return_2019_q3,fund_return_2019_q2,fund_return_2019_q1,fund_return_2018_q4,fund_return_2018_q3,fund_return_2018_q2,fund_return_2018_q1,fund_return_2017_q4,fund_return_2017_q3,fund_return_2017_q2,fund_return_2017_q1,fund_return_2016_q4,fund_return_2016_q3,fund_return_2016_q2,fund_return_2016_q1,fund_return_2015_q4,fund_return_2015_q3,fund_return_2015_q2,fund_return_2015_q1,fund_return_2014_q4,fund_return_2014_q3,fund_return_2014_q2,fund_return_2014_q1,fund_return_2013_q4,fund_return_2013_q3,fund_return_2013_q2,fund_return_2013_q1,fund_return_2012_q4,fund_return_2012_q3,fund_return_2012_q2,fund_return_2012_q1,fund_return_2011_q4,fund_return_2011_q3,fund_return_2011_q2,fund_return_2011_q1,fund_return_2010_q4,fund_return_2010_q3,fund_return_2010_q2,fund_return_2010_q1,fund_return_2009_q4,fund_return_2009_q3,fund_return_2009_q2,fund_return_2009_q1,fund_return_2008_q4,fund_return_2008_q3,fund_return_2008_q2,fund_return_2008_q1,fund_return_2007_q4,fund_return_2007_q3,fund_return_2007_q2,fund_return_2007_q1,fund_return_2006_q4,fund_return_2006_q3,fund_return_2006_q2,fund_return_2006_q1,fund_return_2005_q4,fund_return_2005_q3,fund_return_2005_q2,fund_return_2005_q1,fund_return_2004_q4,fund_return_2004_q3,fund_return_2004_q2,fund_return_2004_q1,fund_return_2003_q4,fund_return_2003_q3,fund_return_2003_q2,fund_return_2003_q1,fund_return_2002_q4,fund_return_2002_q3,fund_return_2002_q2,fund_return_2002_q1,fund_return_2001_q4,fund_return_2001_q3,fund_return_2001_q2,fund_return_2001_q1,fund_return_2000_q4,fund_return_2000_q3,fund_return_2000_q2,fund_return_2000_q1,fund_alpha_3years,fund_beta_3years,fund_mean_annual_return_3years,fund_r_squared_3years,fund_stdev_3years,fund_sharpe_ratio_3years,fund_treynor_ratio_3years,fund_alpha_5years,fund_beta_5years,fund_mean_annual_return_5years,fund_r_squared_5years,fund_stdev_5years,fund_sharpe_ratio_5years,fund_treynor_ratio_5years,fund_alpha_10years,fund_beta_10years,fund_mean_annual_return_10years,fund_r_squared_10years,fund_stdev_10years,fund_sharpe_ratio_10years,fund_treynor_ratio_10years,fund_return_category_rank_ytd,fund_return_category_rank_1month,fund_return_category_rank_3months,fund_return_category_rank_1year,fund_return_category_rank_3years,fund_return_category_rank_5years,load_adj_return_1year,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_peer_count,esg_score,peer_esg_min,peer_esg_avg,peer_esg_max,environment_score,peer_environment_min,peer_environment_avg,peer_environment_max,social_score,peer_social_min,peer_social_avg,peer_social_max,governance_score,peer_governance_min,peer_governance_avg,peer_governance_max
fund_annual_report_net_expense_ratio,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.6099955240463644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_annual_report_net_expense_ratio,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5971732418567998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5148201119772039,,,0.51588903555656,,,,,0.5570493688848362,,,,0.5572933526024744,0.5469611111972364,0.5361825668626334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_prospectus_net_expense_ratio,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.6100254135126022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_prospectus_gross_expense_ratio,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.824857211463542,0.7542562804483653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_max_12b1_fee,,,,,,,,,,,,,,,,,,,,,0.6099955240463644,,0.6100254135126022,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_max_front_end_sales_load,,,,,,,,0.5077600564379757,,,,,,,,,,,,,,,,,,1.0,0.7100640557602815,0.7623034874360399,,,,,,0.5970903231929678,-0.6361801853500664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5498153465708633,-0.5554038576208892,,,,,,0.5494204999938155,,,,,,,,,,,,,,,,,,,,,-0.5444330345481322,-0.5500814920582954,,,,,,,,,0.5845234677905596,0.511671981944131,-0.5065216435732204,,,,,,,,,,,,,,,,,,,-0.5034865792473593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.537076664553574,,,0.5236517861322294,0.5096778487314516,,,,,,,-0.5112705457174743,,,,,,,,0.5258508183749678,,,,,,,,0.611635633973305,,,,0.645264982950635,,0.6148558857550491,,,-0.6189844396786027,,,0.5062496653268315,-0.5666466665774259,,,,,,,,,,,0.5241235001339831,,,,,,,0.5292933266990123,,,,,,,0.5628397705082857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_max_front_end_sales_load,,,,0.6099445624750307,,,,0.7117021249532942,,,,,,,,,,,,,,,,,,0.7100640557602815,1.0,,,,,,,0.8518214443749336,-0.8694856365730688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6097230355155437,0.6391841137076372,,,,0.6164934570847124,0.7049124511221675,0.6930101258214154,0.5266782652764457,0.6353008343776723,0.6052906598732406,0.7113295750101065,0.6362808745004719,0.622645359426779,0.7242810532881893,0.7382835740099032,-0.7976119348872803,-0.8190197992175892,,,,,0.7152075510340332,0.7832531986467929,-0.5390206892651493,-0.6578300915106156,0.6332464364296032,0.6882337533880746,,,,,,,0.6819829399745455,0.6808974380431466,0.5552754828488526,0.5857856719798283,-0.5044883503711959,-0.5704768429961309,0.6056319139280405,0.6322871983219689,,,-0.798897423492966,-0.7931434860268843,,,0.5171350215632005,0.5432712972967023,,,0.5808993744623521,0.5812891102136936,0.7477087902174476,0.7248805640303329,-0.6926025088164884,-0.7258456400922346,,-0.5604547092708919,,,,,,0.6424134816666704,,0.6560483812252423,,0.6237013466080765,-0.5942980079568774,0.6820264194925737,,,0.7001146414249517,-0.7429079638616891,,,,0.6842797645608184,0.5730607116548062,,0.5241669526277688,,,,,0.5000059466996934,-0.6146835130092068,,,,,,,0.6896435564591804,0.6698236465032464,,0.6240911580658461,,0.553721676811735,-0.5959689696478,0.6856044261070898,0.630582214331706,-0.7621301977260796,,,0.7633444879926148,0.7529040060410577,-0.6801338819083255,,0.5905617355112516,0.6894615637221848,0.6187373181009814,-0.5142695053955346,-0.7396056668130261,,,-0.6474899273988602,,,0.5671762510740225,,0.6791219897270666,,,0.5934339109563704,,0.5547277196665915,,,0.7957909554501538,,,,0.8252781326859973,0.5466849021641095,0.7855767158925283,,,-0.7886452612385175,-0.5896116468494181,,0.6615044366887901,-0.653818086615779,,-0.5143493435537292,,,,,,,0.6365192018193981,0.5307248098561058,0.7400536130132596,,,,,0.6950083275110425,,0.7457042099961451,,,,,0.6960846225995821,,0.7901997946949927,,,,,,,,,0.7095945179440561,0.5569101985816809,0.6479122575975224,0.636591805885193,,,,,,,,,,,,,,,,,,,
fund_max_deferred_sales_load,,,,,,,,,,,,,,,,,,,,,,,,,,0.7623034874360399,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_max_deferred_sales_load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_year3_expense_projection,,,,,,,,,,,,,,,,,,,,,,,,0.824857211463542,,,,,,1.0,0.9543927959871444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_year5_expense_projection,,,,,,,,,,,,,,,,,,,,,,,,0.7542562804483653,,,,,,0.9543927959871444,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_year10_expense_projection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset_cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset_stocks,,,,0.6393716162297307,,,,0.7484521182686115,,,,,,,,,,,,,,,,,,0.5970903231929678,0.8518214443749336,,,,,,,1.0,-0.9409573441288918,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5215102159916964,,,,,,,,,,,,,,0.6391919496235137,0.7013575151530399,,,,0.672163872082533,0.763845887058977,0.7730964786180736,0.5325770640865741,0.6771160621352816,0.6104442545185792,0.7755550104365464,0.6160760278094602,0.6726280601943796,0.7489940056817108,0.7918210280446479,-0.8404084604823735,-0.8772747795436838,,,,,0.7609495894775714,0.8642855398166704,-0.5659589010747654,-0.696644615704255,0.6669091713911476,0.753110923800966,,,,,,,0.7241828048186224,0.7551972666342429,0.5445591647100405,0.6548103713426515,-0.5231841246101018,-0.6341221006786044,0.6016634873096853,0.6824909579182312,,0.5127552311241486,-0.7850551103402637,-0.8592495030201399,,,0.5550059233079176,0.601257103567836,,0.5102002812589513,0.5920364667902944,0.6445510282475665,0.7423965044050677,0.7895217303242827,-0.7025967928752489,-0.7638520648511671,,-0.5662345393845019,,,,,,0.6780290951223295,,0.7039444991192798,,0.7012630852069704,-0.6532557859634487,0.7466706310608487,,,0.7440738903024273,-0.7868820013656659,,,,0.6811185314300446,0.5898941603434507,,0.561427947050751,,0.5224715311811313,,,0.5607781620607624,-0.6408774174298087,,,,,,,0.7022467474636198,0.7005202803365924,,0.6416658422803811,,0.5346739017364228,-0.6292860016215105,0.7050882238456343,0.6402526645697717,-0.8018965832819772,,,0.7922623951666893,0.7368751891564864,-0.7199407567551254,,0.5959375607423374,0.6520792555156197,0.616063376717785,-0.5231035701675754,-0.7350735472963663,,,-0.6568683038726131,,,0.6044133653723458,,0.7109632266265652,,,0.6309233535228935,,0.5962029793244035,,,0.8092337993264553,,,,0.8398589284841521,0.5615931637105966,0.7841188316537945,,,-0.8165135839757537,-0.5751481178314842,,0.6527334944134039,-0.6509602210707806,,-0.5220117951450463,,,,,,,0.658230358581231,,0.7906186741070301,,,,,0.7218195673951776,,0.7863494902284022,,,,,0.6841242484050514,,0.8006072170965683,,,,,,,,,0.7750650678475176,0.5729916664418289,0.6735428888590669,0.6218562294217214,,,,,,,,,,,,,,,,,,,
asset_bonds,,,,-0.6046786302542885,,,,-0.76925027714551,,,,,,,,,,,,,,,,,,-0.6361801853500664,-0.8694856365730688,,,,,,,-0.9409573441288918,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5410169842020679,,,,,,,,,,,,,,-0.6045408912174933,-0.6934811409594637,,,,-0.654440485214221,-0.7276067138411205,-0.7509897720062586,,-0.6512924008855128,-0.5366520394735217,-0.7468308196188879,-0.5292478309847841,-0.6257852221038318,-0.6862577580348056,-0.7234650370500493,0.826193886944426,0.862760630137776,,,,,-0.6964688428682647,-0.8251071181919905,0.5539871660240895,0.6908002303709705,-0.6167930238450209,-0.7216464191686754,,,,,,,-0.6935513033248447,-0.7254974910338832,,-0.582523646772725,0.572429251103212,0.6658693657384337,-0.5456925721503401,-0.6488489156997171,,,0.7493041996596522,0.8367291612306204,,,-0.5245516920474432,-0.5851774206184638,,,-0.5655281464927575,-0.6201847679419031,-0.7231924479723881,-0.7635273405472216,0.6910441832160991,0.7473645188818948,,0.5535445063193697,,,,,,-0.6577023029777749,,-0.6690972148774013,,-0.6488302423805533,0.6155558151999486,-0.7016762135153677,,,-0.6857809757650493,0.7478874211314501,,,,-0.6500873582515302,-0.5436202951717342,,-0.512008758025396,,,,,,0.6151702865398194,,,,,,,-0.6592731144648907,-0.6603126974220856,,-0.6072339013081043,,,0.6258361395253187,-0.6472459401115433,-0.5702195304289248,0.7753067150613666,,,-0.7741459821253587,-0.6800075932367632,0.6953347247852014,,-0.5541169930493766,-0.5798885162636215,-0.5782956761793807,0.530043415874187,0.7177065843106224,,,0.6144018594163575,,,-0.583380070070256,,-0.6764827816371666,,,-0.602728060972317,,-0.5779162905294748,,,-0.785591852508351,,,,-0.8178943211971695,-0.544743543593917,-0.7606990011553045,,,0.8074070834473708,0.5561942835269638,,-0.6374484936679001,0.6286999617838703,,0.502047829805668,,,,,,,-0.5960520830649911,,-0.7962070078635569,,,,,-0.6627969683385139,,-0.7967901351107848,,,,,-0.611363906408719,,-0.8289896418186123,,,,,,,,,-0.7394615869805821,-0.5127352311089408,-0.6160588417492505,-0.5467481084483764,,,,,,,,,,,,,,,,,,,
asset_others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset_preferred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset_convertible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_basic_materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.762005121832367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5346678176836335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_communication_services,,,,,,,,,,,,,,,,,,,0.8247545220445482,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_consumer_cyclical,,,,,,,,,,,,,,,,,,,0.8730950206315614,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_consumer_defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_energy,,,,,,,,,,,,,,,,,,,0.7732098694437651,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519876335699266,,,,,,,,,
fund_sector_financial_services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_industrials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_sector_real_estate,,,,,,,,,,,,,,,,,,,0.9830783046228486,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5234566561943466,-0.6620211694250309,-0.5113054529165146,,,,
